aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,_flight,cancelFlight
B747#215,B747,856801/03/08,ATL,1285,1285,AUS,1425,1425,0,60,0,0,0,-1,0
B747#215,B747,850102/03/08,AUS,2605,2605,ATL,2735,2735,0,60,0,0,0,-1,0
B747#215,B747,861402/03/08,ATL,2795,2795,MSY,2890,2890,0,60,0,0,0,-1,0
B747#215,B747,911703/03/08,MSY,4030,4030,ATL,4115,4115,0,60,0,0,0,-1,0
B747#215,B747,901803/03/08,ATL,4195,4195,SAT,4335,4335,0,60,0,0,0,-1,0
B747#209,B747,852101/03/08,CHS,1340,1340,ATL,1410,1410,0,60,0,0,0,-1,0
B747#209,B747,878602/03/08,ATL,2710,2710,PHX,2955,2955,0,60,0,0,0,-1,0
B747#209,B747,891903/03/08,PHX,4040,4040,CVG,4255,4255,0,60,0,0,0,-1,0
B747#208,B747,880301/03/08,CHS,1240,1240,ATL,1305,1305,0,60,0,0,0,-1,0
B747#208,B747,866201/03/08,ATL,1370,1370,OKC,1500,1500,0,60,0,0,0,-1,0
B747#208,B747,890702/03/08,OKC,2710,2710,CVG,2835,2835,0,60,0,0,0,-1,0
B747#208,B747,895203/03/08,CVG,4080,4080,STL,4165,4165,0,60,0,0,0,-1,0
B747#208,B747,865503/03/08,STL,4275,4275,ATL,4375,4375,0,60,0,0,0,-1,0
B747#207,B747,852301/03/08,CHS,1065,1065,ATL,1130,1130,0,60,0,0,0,-1,0
B747#207,B747,861601/03/08,ATL,1280,1280,RDU,1355,1355,0,60,0,0,0,-1,0
B747#207,B747,949302/03/08,RDU,2610,2610,EWR,2710,2710,0,60,0,0,0,-1,0
B747#207,B747,949202/03/08,EWR,2775,2775,RDU,2875,2875,0,60,0,0,0,-1,0
B747#207,B747,892503/03/08,RDU,4105,4105,CVG,4200,4200,0,60,0,0,0,-1,0
B747#206,B747,911501/03/08,CHO,950,950,ATL,1045,1045,0,60,0,0,0,-1,0
B747#206,B747,913601/03/08,ATL,1380,1380,DTW,1500,1500,0,60,0,0,0,-1,0
B747#206,B747,37302/03/08,DTW,2660,2660,CDG,3110,3110,0,60,0,0,0,-1,0
B747#206,B747,56803/03/08,CDG,3640,3640,BEY,3900,3900,0,60,0,0,0,-1,0
B747#205,B747,891101/03/08,CHO,1320,1320,ATL,1420,1420,0,60,0,0,0,-1,0
B747#205,B747,864602/03/08,ATL,2700,2700,SDF,2775,2775,0,60,0,0,0,-1,0
B747#205,B747,894103/03/08,SDF,4060,4060,CVG,4110,4110,0,60,0,0,0,-1,0
B747#205,B747,876003/03/08,CVG,4185,4185,LAX,4455,4455,0,60,0,0,0,-1,0
B747#189,B747,1001/03/08,CDG,910,910,JFK,1400,1400,0,60,0,0,0,-1,0
B747#189,B747,1102/03/08,JFK,2160,2160,CDG,2580,2580,0,60,0,0,0,-1,0
B747#189,B747,43803/03/08,CDG,3630,3630,MEX,4355,4355,0,60,0,0,0,-1,0
B747#188,B747,34601/03/08,CDG,895,895,YUL,1365,1365,0,60,0,0,0,-1,0
B747#188,B747,34502/03/08,YUL,2675,2675,CDG,3080,3080,0,60,0,0,0,-1,0
B747#188,B747,29203/03/08,CDG,3630,3630,KIX,4330,4330,0,60,0,0,0,-1,0
B747#187,B747,2801/03/08,CDG,555,555,IAD,1065,1065,0,60,0,0,0,-1,0
B747#187,B747,3902/03/08,IAD,2470,2470,CDG,2910,2910,0,60,0,0,0,-1,0
B747#187,B747,899003/03/08,CDG,3620,3620,JFK,4125,4125,0,60,0,0,0,-1,0
B747#187,B747,892003/03/08,JFK,4225,4225,BWI,4305,4305,0,60,0,0,0,-1,0
B747#186,B747,2601/03/08,CDG,920,920,IAD,1435,1435,0,60,0,0,0,-1,0
B747#186,B747,2702/03/08,IAD,2245,2245,CDG,2690,2690,0,60,0,0,0,-1,0
B747#186,B747,2803/03/08,CDG,3435,3435,IAD,3945,3945,0,60,0,0,0,-1,0
B747#185,B747,189601/03/08,CDG,870,870,CMN,1055,1055,0,60,0,0,0,-1,0
B747#185,B747,339702/03/08,CMN,1915,1915,BOD,2055,2055,0,60,0,0,0,-1,0
B747#185,B747,338002/03/08,BOD,2115,2115,TUN,2250,2250,0,60,0,0,0,-1,0
B747#185,B747,258502/03/08,TUN,2345,2345,CDG,2500,2500,0,60,0,0,0,-1,0
B747#185,B747,6203/03/08,CDG,3435,3435,LAX,4135,4135,0,60,0,0,0,-1,0
B747#185,B747,911003/03/08,LAX,4225,4225,OGG,4550,4550,0,60,0,0,0,-1,0
B747#183,B747,274401/03/08,CDG,760,760,SVO,980,980,0,60,0,0,0,-1,0
B747#183,B747,254502/03/08,SVO,1695,1695,CDG,1935,1935,0,60,0,0,0,-1,0
B747#183,B747,224402/03/08,CDG,2150,2150,SVO,2370,2370,0,60,0,0,0,-1,0
B747#183,B747,214503/03/08,SVO,3485,3485,CDG,3720,3720,0,60,0,0,0,-1,0
B747#183,B747,1003/03/08,CDG,3790,3790,JFK,4280,4280,0,60,0,0,0,-1,0
B747#182,B747,43801/03/08,CDG,750,750,MEX,1475,1475,0,60,0,0,0,-1,0
B747#182,B747,43902/03/08,MEX,1755,1755,CDG,2380,2380,0,60,0,0,0,-1,0
B747#182,B747,3603/03/08,CDG,3435,3435,IAH,4085,4085,0,60,0,0,0,-1,0
B747#182,B747,930003/03/08,IAH,4170,4170,DFW,4235,4235,0,60,0,0,0,-1,0
B747#179,B747,899001/03/08,CDG,740,740,JFK,1245,1245,0,60,0,0,0,-1,0
B747#179,B747,702/03/08,JFK,2385,2385,CDG,2810,2810,0,60,0,0,0,-1,0
B747#179,B747,219603/03/08,CDG,3395,3395,CMN,3580,3580,0,60,0,0,0,-1,0
B747#179,B747,219703/03/08,CMN,3645,3645,CDG,3830,3830,0,60,0,0,0,-1,0
B747#179,B747,803/03/08,CDG,3950,3950,JFK,4440,4440,0,60,0,0,0,-1,0
B747#178,B747,52601/03/08,CDG,735,735,DXB,1135,1135,0,60,0,0,0,-1,0
B747#178,B747,52902/03/08,DXB,1970,1970,CDG,2420,2420,0,60,0,0,0,-1,0
B747#178,B747,239002/03/08,CDG,2515,2515,IST,2715,2715,0,60,0,0,0,-1,0
B747#178,B747,239103/03/08,IST,3300,3300,CDG,3525,3525,0,60,0,0,0,-1,0
B747#178,B747,254403/03/08,CDG,3785,3785,SVO,4005,4005,0,60,0,0,0,-1,0
B747#176,B747,601/03/08,CDG,735,735,JFK,1220,1220,0,60,0,0,0,-1,0
B747#176,B747,889801/03/08,JFK,1370,1370,DCA,1445,1445,0,60,0,0,0,-1,0
B747#176,B747,888302/03/08,DCA,2645,2645,JFK,2710,2710,0,60,0,0,0,-1,0
B747#176,B747,892002/03/08,JFK,2785,2785,BWI,2865,2865,0,60,0,0,0,-1,0
B747#176,B747,876903/03/08,BWI,3980,3980,CVG,4075,4075,0,60,0,0,0,-1,0
B747#176,B747,875403/03/08,CVG,4150,4150,SLC,4375,4375,0,60,0,0,0,-1,0
B747#175,B747,249601/03/08,CDG,710,710,CMN,895,895,0,60,0,0,0,-1,0
B747#175,B747,332501/03/08,CMN,970,970,MRS,1120,1120,0,60,0,0,0,-1,0
B747#175,B747,334002/03/08,MRS,1955,1955,TUN,2050,2050,0,60,0,0,0,-1,0
B747#175,B747,338302/03/08,TUN,2235,2235,LYS,2350,2350,0,60,0,0,0,-1,0
B747#175,B747,338203/03/08,LYS,3515,3515,TUN,3625,3625,0,60,0,0,0,-1,0
B747#175,B747,128503/03/08,TUN,4000,4000,CDG,4155,4155,0,60,0,0,0,-1,0
B747#174,B747,258401/03/08,CDG,695,695,TUN,845,845,0,60,0,0,0,-1,0
B747#174,B747,335302/03/08,TUN,1895,1895,NCE,1990,1990,0,60,0,0,0,-1,0
B747#174,B747,337602/03/08,NCE,2135,2135,CMN,2300,2300,0,60,0,0,0,-1,0
B747#174,B747,169703/03/08,CMN,3355,3355,CDG,3540,3540,0,60,0,0,0,-1,0
B747#174,B747,27803/03/08,CDG,3615,3615,NRT,4325,4325,0,60,0,0,0,-1,0
B747#173,B747,899801/03/08,CDG,645,645,ATL,1230,1230,0,60,0,0,0,-1,0
B747#173,B747,853001/03/08,ATL,1310,1310,CMH,1400,1400,0,60,0,0,0,-1,0
B747#173,B747,902102/03/08,CMH,2750,2750,ATL,2845,2845,0,60,0,0,0,-1,0
B747#173,B747,911603/03/08,ATL,3705,3705,PDX,4010,4010,0,60,0,0,0,-1,0
B747#173,B747,909903/03/08,PDX,4130,4130,ATL,4410,4410,0,60,0,0,0,-1,0
B747#172,B747,204401/03/08,CDG,645,645,SVO,880,880,0,60,0,0,0,-1,0
B747#172,B747,294501/03/08,SVO,1085,1085,CDG,1340,1340,0,60,0,0,0,-1,0
B747#172,B747,249602/03/08,CDG,2150,2150,CMN,2335,2335,0,60,0,0,0,-1,0
B747#172,B747,332502/03/08,CMN,2410,2410,MRS,2560,2560,0,60,0,0,0,-1,0
B747#172,B747,334003/03/08,MRS,3395,3395,TUN,3490,3490,0,60,0,0,0,-1,0
B747#172,B747,338303/03/08,TUN,3675,3675,LYS,3790,3790,0,60,0,0,0,-1,0
B747#169,B747,56401/03/08,CDG,565,565,BEY,825,825,0,60,0,0,0,-1,0
B747#169,B747,56301/03/08,BEY,1205,1205,CDG,1485,1485,0,60,0,0,0,-1,0
B747#169,B747,899802/03/08,CDG,2085,2085,ATL,2670,2670,0,60,0,0,0,-1,0
B747#169,B747,876602/03/08,ATL,2740,2740,SLC,2975,2975,0,60,0,0,0,-1,0
B747#169,B747,868703/03/08,SLC,3805,3805,ATL,4030,4030,0,60,0,0,0,-1,0
B747#169,B747,864603/03/08,ATL,4140,4140,SDF,4215,4215,0,60,0,0,0,-1,0
B747#168,B747,8401/03/08,CDG,555,555,SFO,1260,1260,0,60,0,0,0,-1,0
B747#168,B747,875702/03/08,SFO,2575,2575,CVG,2840,2840,0,60,0,0,0,-1,0
B747#168,B747,870103/03/08,CVG,4070,4070,CDG,4545,4545,0,60,0,0,0,-1,0
B747#167,B747,3601/03/08,CDG,555,555,IAH,1205,1205,0,60,0,0,0,-1,0
B747#167,B747,930001/03/08,IAH,1290,1290,DFW,1355,1355,0,60,0,0,0,-1,0
B747#167,B747,905702/03/08,DFW,2650,2650,ATL,2770,2770,0,60,0,0,0,-1,0
B747#167,B747,905602/03/08,ATL,2830,2830,DFW,2965,2965,0,60,0,0,0,-1,0
B747#167,B747,905903/03/08,DFW,3905,3905,ATL,4030,4030,0,60,0,0,0,-1,0
B747#167,B747,876403/03/08,ATL,4140,4140,SAN,4410,4410,0,60,0,0,0,-1,0
B747#166,B747,219601/03/08,CDG,515,515,CMN,700,700,0,60,0,0,0,-1,0
B747#166,B747,333701/03/08,CMN,805,805,LYS,965,965,0,60,0,0,0,-1,0
B747#166,B747,333602/03/08,LYS,2025,2025,CMN,2195,2195,0,60,0,0,0,-1,0
B747#166,B747,249702/03/08,CMN,2400,2400,CDG,2585,2585,0,60,0,0,0,-1,0
B747#166,B747,168402/03/08,CDG,2655,2655,TUN,2805,2805,0,60,0,0,0,-1,0
B747#166,B747,168503/03/08,TUN,3355,3355,CDG,3510,3510,0,60,0,0,0,-1,0
B747#166,B747,603/03/08,CDG,3615,3615,JFK,4100,4100,0,60,0,0,0,-1,0
B747#165,B747,198401/03/08,CDG,450,450,TUN,600,600,0,60,0,0,0,-1,0
B747#165,B747,198501/03/08,TUN,660,660,CDG,815,815,0,60,0,0,0,-1,0
B747#165,B747,30401/03/08,CDG,895,895,ATL,1475,1475,0,60,0,0,0,-1,0
B747#165,B747,872202/03/08,ATL,2690,2690,BTR,2785,2785,0,60,0,0,0,-1,0
B747#165,B747,879703/03/08,BTR,3860,3860,ATL,3950,3950,0,60,0,0,0,-1,0
B747#165,B747,895003/03/08,ATL,4030,4030,CLT,4100,4100,0,60,0,0,0,-1,0
B747#165,B747,852703/03/08,CLT,4280,4280,ATL,4355,4355,0,60,0,0,0,-1,0
B747#164,B747,2201/03/08,CDG,445,445,JFK,935,935,0,60,0,0,0,-1,0
B747#164,B747,899101/03/08,JFK,1205,1205,CDG,1655,1655,0,60,0,0,0,-1,0
B747#164,B747,265202/03/08,CDG,1980,1980,KBP,2170,2170,0,60,0,0,0,-1,0
B747#164,B747,115303/03/08,KBP,3220,3220,CDG,3420,3420,0,60,0,0,0,-1,0
B747#164,B747,115203/03/08,CDG,3480,3480,KBP,3675,3675,0,60,0,0,0,-1,0
B747#109,B747,60701/03/08,CAY,1045,1045,ORY,1560,1560,0,60,0,0,0,-1,0
B747#109,B747,335402/03/08,ORY,1945,1945,RAK,2130,2130,0,60,0,0,0,-1,0
B747#109,B747,335502/03/08,RAK,2190,2190,ORY,2375,2375,0,60,0,0,0,-1,0
B747#109,B747,353803/03/08,ORY,3275,3275,ALG,3405,3405,0,60,0,0,0,-1,0
B747#109,B747,353903/03/08,ALG,3525,3525,ORY,3655,3655,0,60,0,0,0,-1,0
B747#109,B747,354003/03/08,ORY,3785,3785,ALG,3915,3915,0,60,0,0,0,-1,0
B747#109,B747,354103/03/08,ALG,4035,4035,ORY,4165,4165,0,60,0,0,0,-1,0
B747#106,B747,851701/03/08,CAE,1325,1325,ATL,1390,1390,0,60,0,0,0,-1,0
B747#106,B747,873802/03/08,ATL,2690,2690,IND,2775,2775,0,60,0,0,0,-1,0
B747#106,B747,856103/03/08,IND,4155,4155,ATL,4255,4255,0,60,0,0,0,-1,0
B747#106,B747,866403/03/08,ATL,4315,4315,STL,4425,4425,0,60,0,0,0,-1,0
B747#105,B747,851901/03/08,CAE,1085,1085,ATL,1150,1150,0,60,0,0,0,-1,0
B747#105,B747,853201/03/08,ATL,1220,1220,CLE,1315,1315,0,60,0,0,0,-1,0
B747#105,B747,949702/03/08,CLE,2750,2750,EWR,2855,2855,0,60,0,0,0,-1,0
B747#105,B747,1903/03/08,EWR,3810,3810,CDG,4240,4240,0,60,0,0,0,-1,0
B747#103,B747,900301/03/08,BWI,1260,1260,ATL,1375,1375,0,60,0,0,0,-1,0
B747#103,B747,911202/03/08,ATL,2670,2670,CLT,2740,2740,0,60,0,0,0,-1,0
B747#103,B747,852503/03/08,CLT,4030,4030,ATL,4115,4115,0,60,0,0,0,-1,0
B747#103,B747,912203/03/08,ATL,4190,4190,MLB,4275,4275,0,60,0,0,0,-1,0
B737900#496,B737900,495001/03/08,PRG,965,965,WAW,1060,1060,0,45,0,0,0,-1,0
B737900#496,B737900,495102/03/08,WAW,2010,2010,PRG,2085,2085,0,45,0,0,0,-1,0
B737900#496,B737900,490302/03/08,PRG,2165,2165,CDG,2275,2275,0,45,0,0,0,-1,0
B737900#496,B737900,210402/03/08,CDG,2355,2355,FCO,2480,2480,0,45,0,0,0,-1,0
B737900#496,B737900,991602/03/08,FCO,2575,2575,CTA,2650,2650,0,45,0,0,0,-1,0
B737900#496,B737900,992703/03/08,CTA,3530,3530,MXP,3650,3650,0,45,0,0,0,-1,0
B737900#495,B737900,490101/03/08,PRG,375,375,CDG,485,485,0,45,0,0,0,-1,0
B737900#495,B737900,150401/03/08,CDG,530,530,FCO,655,655,0,45,0,0,0,-1,0
B737900#495,B737900,582201/03/08,FCO,740,740,LYS,835,835,0,45,0,0,0,-1,0
B737900#495,B737900,347601/03/08,LYS,905,905,ZRH,975,975,0,45,0,0,0,-1,0
B737900#495,B737900,347701/03/08,ZRH,1025,1025,LYS,1095,1095,0,45,0,0,0,-1,0
B737900#495,B737900,588201/03/08,LYS,1155,1155,FRA,1245,1245,0,45,0,0,0,-1,0
B737900#495,B737900,588102/03/08,FRA,1770,1770,LYS,1850,1850,0,45,0,0,0,-1,0
B737900#495,B737900,329202/03/08,LYS,1895,1895,MXP,1950,1950,0,45,0,0,0,-1,0
B737900#495,B737900,111502/03/08,MXP,2010,2010,CDG,2100,2100,0,45,0,0,0,-1,0
B737900#495,B737900,190602/03/08,CDG,2165,2165,DUS,2240,2240,0,45,0,0,0,-1,0
B737900#495,B737900,190702/03/08,DUS,2365,2365,CDG,2440,2440,0,45,0,0,0,-1,0
B737900#495,B737900,240602/03/08,CDG,2490,2490,DUS,2565,2565,0,45,0,0,0,-1,0
B737900#495,B737900,240702/03/08,DUS,2615,2615,CDG,2690,2690,0,45,0,0,0,-1,0
B737900#495,B737900,549703/03/08,CDG,3280,3280,HAJ,3375,3375,0,45,0,0,0,-1,0
B737900#495,B737900,549803/03/08,HAJ,3460,3460,CDG,3550,3550,0,45,0,0,0,-1,0
B737900#495,B737900,198203/03/08,CDG,3605,3605,PRG,3710,3710,0,45,0,0,0,-1,0
B737900#495,B737900,198303/03/08,PRG,3770,3770,CDG,3875,3875,0,45,0,0,0,-1,0
B737900#495,B737900,104203/03/08,CDG,3930,3930,GVA,4000,4000,0,45,0,0,0,-1,0
B737900#495,B737900,104303/03/08,GVA,4050,4050,CDG,4120,4120,0,45,0,0,0,-1,0
B737900#150,B737900,140401/03/08,CDG,470,470,FCO,595,595,0,45,0,0,0,-1,0
B737900#150,B737900,988501/03/08,FCO,970,970,NCE,1045,1045,0,45,0,0,0,-1,0
B737900#150,B737900,988601/03/08,NCE,1105,1105,FCO,1175,1175,0,45,0,0,0,-1,0
B737900#150,B737900,988102/03/08,FCO,1930,1930,NCE,2005,2005,0,45,0,0,0,-1,0
B737900#150,B737900,988402/03/08,NCE,2055,2055,FCO,2125,2125,0,45,0,0,0,-1,0
B737900#150,B737900,984302/03/08,FCO,2460,2460,CDG,2590,2590,0,45,0,0,0,-1,0
B737900#150,B737900,980003/03/08,CDG,3240,3240,MXP,3340,3340,0,45,0,0,0,-1,0
B737900#150,B737900,987503/03/08,MXP,4110,4110,NCE,4180,4180,0,45,0,0,0,-1,0
B737900#149,B737900,142201/03/08,CDG,360,360,MUC,455,455,0,45,0,0,0,-1,0
B737900#149,B737900,142301/03/08,MUC,505,505,CDG,610,610,0,45,0,0,0,-1,0
B737900#149,B737900,204201/03/08,CDG,660,660,GVA,730,730,0,45,0,0,0,-1,0
B737900#149,B737900,204301/03/08,GVA,780,780,CDG,850,850,0,45,0,0,0,-1,0
B737900#149,B737900,221801/03/08,CDG,900,900,FRA,985,985,0,45,0,0,0,-1,0
B737900#149,B737900,221901/03/08,FRA,1050,1050,CDG,1130,1130,0,45,0,0,0,-1,0
B737900#149,B737900,514001/03/08,CDG,1180,1180,BHX,1265,1265,0,45,0,0,0,-1,0
B737900#149,B737900,513102/03/08,BHX,1820,1820,CDG,1915,1915,0,45,0,0,0,-1,0
B737900#149,B737900,513202/03/08,CDG,1970,1970,BHX,2060,2060,0,45,0,0,0,-1,0
B737900#149,B737900,513502/03/08,BHX,2180,2180,CDG,2270,2270,0,45,0,0,0,-1,0
B737900#149,B737900,220602/03/08,CDG,2315,2315,DUS,2390,2390,0,45,0,0,0,-1,0
B737900#149,B737900,587902/03/08,DUS,2440,2440,LYS,2530,2530,0,45,0,0,0,-1,0
B737900#149,B737900,582502/03/08,LYS,2580,2580,FCO,2670,2670,0,45,0,0,0,-1,0
B737900#149,B737900,983103/03/08,FCO,3240,3240,CDG,3370,3370,0,45,0,0,0,-1,0
B737900#149,B737900,504003/03/08,CDG,3415,3415,FLR,3530,3530,0,45,0,0,0,-1,0
B737900#149,B737900,504103/03/08,FLR,3605,3605,CDG,3720,3720,0,45,0,0,0,-1,0
B737900#149,B737900,256803/03/08,CDG,3785,3785,MAN,3875,3875,0,45,0,0,0,-1,0
B737900#149,B737900,256903/03/08,MAN,3925,3925,CDG,4010,4010,0,45,0,0,0,-1,0
B737900#149,B737900,500803/03/08,CDG,4060,4060,DUB,4175,4175,0,45,0,0,0,-1,0
B737800#68,B737800,513101/03/08,BHX,380,380,CDG,475,475,0,40,0,0,0,-1,0
B737800#68,B737800,263801/03/08,CDG,570,570,VIE,700,700,0,40,0,0,0,-1,0
B737800#68,B737800,343301/03/08,VIE,980,980,LYS,1090,1090,0,40,0,0,0,-1,0
B737800#68,B737800,555202/03/08,LYS,1920,1920,BLQ,1990,1990,0,40,0,0,0,-1,0
B737800#68,B737800,534902/03/08,BLQ,2455,2455,LYS,2530,2530,0,40,0,0,0,-1,0
B737800#68,B737800,343002/03/08,LYS,2575,2575,VIE,2685,2685,0,40,0,0,0,-1,0
B737800#68,B737800,203903/03/08,VIE,4015,4015,CDG,4140,4140,0,40,0,0,0,-1,0
B737800#6,B737800,822901/03/08,AMS,425,425,CDG,510,510,0,40,0,0,0,-1,0
B737800#6,B737800,172201/03/08,CDG,560,560,MUC,655,655,0,40,0,0,0,-1,0
B737800#6,B737800,583901/03/08,MUC,745,745,LYS,825,825,0,40,0,0,0,-1,0
B737800#6,B737800,587401/03/08,LYS,875,875,DUS,960,960,0,40,0,0,0,-1,0
B737800#6,B737800,220701/03/08,DUS,1005,1005,CDG,1080,1080,0,40,0,0,0,-1,0
B737800#6,B737800,230001/03/08,CDG,1140,1140,MAD,1265,1265,0,40,0,0,0,-1,0
B737800#6,B737800,210102/03/08,MAD,1815,1815,CDG,1940,1940,0,40,0,0,0,-1,0
B737800#6,B737800,980402/03/08,CDG,1990,1990,MXP,2095,2095,0,40,0,0,0,-1,0
B737800#6,B737800,980502/03/08,MXP,2175,2175,CDG,2270,2270,0,40,0,0,0,-1,0
B737800#6,B737800,510602/03/08,CDG,2320,2320,ZRH,2400,2400,0,40,0,0,0,-1,0
B737800#6,B737800,510702/03/08,ZRH,2450,2450,CDG,2535,2535,0,40,0,0,0,-1,0
B737800#6,B737800,124202/03/08,CDG,2580,2580,GVA,2650,2650,0,40,0,0,0,-1,0
B737800#6,B737800,124303/03/08,GVA,3270,3270,CDG,3340,3340,0,40,0,0,0,-1,0
B737800#6,B737800,142603/03/08,CDG,3415,3415,VCE,3520,3520,0,40,0,0,0,-1,0
B737800#6,B737800,556503/03/08,VCE,3615,3615,LYS,3700,3700,0,40,0,0,0,-1,0
B737800#6,B737800,558603/03/08,LYS,3760,3760,STR,3835,3835,0,40,0,0,0,-1,0
B737800#6,B737800,558703/03/08,STR,3885,3885,LYS,3955,3955,0,40,0,0,0,-1,0
B737800#6,B737800,347803/03/08,LYS,4005,4005,ZRH,4075,4075,0,40,0,0,0,-1,0
B737800#362,B737800,146901/03/08,MAN,390,390,CDG,475,475,0,40,0,0,0,-1,0
B737800#362,B737800,140001/03/08,CDG,575,575,MAD,700,700,0,40,0,0,0,-1,0
B737800#362,B737800,170101/03/08,MAD,970,970,CDG,1095,1095,0,40,0,0,0,-1,0
B737800#362,B737800,980002/03/08,CDG,1800,1800,MXP,1900,1900,0,40,0,0,0,-1,0
B737800#362,B737800,994602/03/08,MXP,2650,2650,BRI,2750,2750,0,40,0,0,0,-1,0
B737800#362,B737800,993303/03/08,BRI,3490,3490,FCO,3555,3555,0,40,0,0,0,-1,0
B737800#362,B737800,990603/03/08,FCO,3605,3605,CTA,3680,3680,0,40,0,0,0,-1,0
B737800#342,B737800,460301/03/08,LUX,360,360,CDG,415,415,0,40,0,0,0,-1,0
B737800#342,B737800,460201/03/08,CDG,460,460,LUX,510,510,0,40,0,0,0,-1,0
B737800#342,B737800,460501/03/08,LUX,585,585,CDG,645,645,0,40,0,0,0,-1,0
B737800#342,B737800,202201/03/08,CDG,705,705,MUC,800,800,0,40,0,0,0,-1,0
B737800#342,B737800,202301/03/08,MUC,920,920,CDG,1025,1025,0,40,0,0,0,-1,0
B737800#342,B737800,125001/03/08,CDG,1080,1080,CPH,1195,1195,0,40,0,0,0,-1,0
B737800#342,B737800,125102/03/08,CPH,1810,1810,CDG,1930,1930,0,40,0,0,0,-1,0
B737800#342,B737800,510202/03/08,CDG,1970,1970,ZRH,2065,2065,0,40,0,0,0,-1,0
B737800#342,B737800,347302/03/08,ZRH,2185,2185,LYS,2255,2255,0,40,0,0,0,-1,0
B737800#342,B737800,339402/03/08,LYS,2315,2315,BUD,2435,2435,0,40,0,0,0,-1,0
B737800#342,B737800,279502/03/08,BUD,2545,2545,CDG,2685,2685,0,40,0,0,0,-1,0
B737800#342,B737800,267003/03/08,CDG,3270,3270,LHR,3350,3350,0,40,0,0,0,-1,0
B737800#342,B737800,267103/03/08,LHR,3405,3405,CDG,3480,3480,0,40,0,0,0,-1,0
B737800#342,B737800,204203/03/08,CDG,3540,3540,GVA,3610,3610,0,40,0,0,0,-1,0
B737800#342,B737800,204303/03/08,GVA,3660,3660,CDG,3730,3730,0,40,0,0,0,-1,0
B737800#342,B737800,197003/03/08,CDG,3780,3780,LHR,3850,3850,0,40,0,0,0,-1,0
B737800#342,B737800,197103/03/08,LHR,3900,3900,CDG,3970,3970,0,40,0,0,0,-1,0
B737800#342,B737800,212403/03/08,CDG,4010,4010,LIS,4160,4160,0,40,0,0,0,-1,0
B737800#148,B737800,140801/03/08,CDG,385,385,STR,465,465,0,40,0,0,0,-1,0
B737800#148,B737800,140901/03/08,STR,550,550,CDG,630,630,0,40,0,0,0,-1,0
B737800#148,B737800,289401/03/08,CDG,705,705,BUD,840,840,0,40,0,0,0,-1,0
B737800#148,B737800,269501/03/08,BUD,885,885,CDG,1025,1025,0,40,0,0,0,-1,0
B737800#148,B737800,227001/03/08,CDG,1080,1080,LHR,1160,1160,0,40,0,0,0,-1,0
B737800#148,B737800,227101/03/08,LHR,1215,1215,CDG,1285,1285,0,40,0,0,0,-1,0
B737800#148,B737800,124002/03/08,CDG,1820,1820,AMS,1900,1900,0,40,0,0,0,-1,0
B737800#148,B737800,134102/03/08,AMS,2010,2010,CDG,2085,2085,0,40,0,0,0,-1,0
B737800#148,B737800,513402/03/08,CDG,2145,2145,BHX,2230,2230,0,40,0,0,0,-1,0
B737800#148,B737800,513702/03/08,BHX,2365,2365,CDG,2455,2455,0,40,0,0,0,-1,0
B737800#148,B737800,224002/03/08,CDG,2500,2500,AMS,2575,2575,0,40,0,0,0,-1,0
B737800#148,B737800,224102/03/08,AMS,2625,2625,CDG,2700,2700,0,40,0,0,0,-1,0
B737800#148,B737800,104803/03/08,CDG,3220,3220,BCN,3325,3325,0,40,0,0,0,-1,0
B737800#148,B737800,104903/03/08,BCN,3390,3390,CDG,3505,3505,0,40,0,0,0,-1,0
B737800#148,B737800,980603/03/08,CDG,3545,3545,MXP,3645,3645,0,40,0,0,0,-1,0
B737800#148,B737800,997603/03/08,MXP,3685,3685,AOI,3770,3770,0,40,0,0,0,-1,0
B737800#148,B737800,998503/03/08,AOI,3815,3815,MXP,3905,3905,0,40,0,0,0,-1,0
B737800#148,B737800,996803/03/08,MXP,4090,4090,PMO,4195,4195,0,40,0,0,0,-1,0
B737800#147,B737800,130601/03/08,CDG,380,380,DUS,455,455,0,40,0,0,0,-1,0
B737800#147,B737800,130701/03/08,DUS,595,595,CDG,670,670,0,40,0,0,0,-1,0
B737800#147,B737800,164801/03/08,CDG,715,715,BCN,820,820,0,40,0,0,0,-1,0
B737800#147,B737800,164901/03/08,BCN,885,885,CDG,1000,1000,0,40,0,0,0,-1,0
B737800#147,B737800,241801/03/08,CDG,1045,1045,FRA,1130,1130,0,40,0,0,0,-1,0
B737800#147,B737800,241901/03/08,FRA,1180,1180,CDG,1260,1260,0,40,0,0,0,-1,0
B737800#147,B737800,122802/03/08,CDG,1820,1820,BLQ,1925,1925,0,40,0,0,0,-1,0
B737800#147,B737800,122902/03/08,BLQ,1980,1980,CDG,2090,2090,0,40,0,0,0,-1,0
B737800#147,B737800,718302/03/08,CDG,2140,2140,ZYR,2215,2215,0,40,0,0,0,-1,0
B737800#147,B737800,718602/03/08,ZYR,2355,2355,CDG,2435,2435,0,40,0,0,0,-1,0
B737800#147,B737800,221402/03/08,CDG,2485,2485,MXP,2580,2580,0,40,0,0,0,-1,0
B737800#147,B737800,992802/03/08,MXP,2650,2650,CTA,2765,2765,0,40,0,0,0,-1,0
